brand,model,year,price,engine_cc,insurance_comp,insurance_tp,insurance_unk,trans_manual,trans_auto,mileage_km,owner_number,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,fuel_electric,power_bhp,seats,mileage_kmpl,body_suv,body_sedan,body_hatchback,body_muv,body_coupe,body_convertible,body_other,city_delhi,city_mumbai,city_bangalore,city_chennai,city_hyderabad,city_other
Skoda,Rapid 1.6 Mpi Ambition Bsiv,2017,648000,1598,0,1,0,1,0,124707,2,1,0,0,0,0,103.2,5,15.41,0,1,0,0,0,0,0,0,0,1,0,0,0
Skoda,Rapid 1.6 Mpi Ambition Bsiv,2017,700000,1598,0,1,0,1,0,30000,1,1,0,0,0,0,103.2,5,15.41,0,1,0,0,0,0,0,0,0,0,0,0,1
Skoda,Rapid 1.6 Mpi Ambition Bsiv,2017,713000,1598,1,0,0,1,0,36024,1,1,0,0,0,0,103.2,5,15.41,0,1,0,0,0,0,0,0,0,1,0,0,0
Skoda,Rapid 1.6 Mpi Ambition Bsiv,2017,750000,1598,1,0,0,1,0,63700,1,1,0,0,0,0,103.2,5,15.41,0,1,0,0,0,0,0,0,0,0,0,0,1
Skoda,Rapid 1.6 Mpi Ambition Bsiv,2017,750000,1598,0,1,0,1,0,60000,1,1,0,0,0,0,103.2,5,15.41,0,1,0,0,0,0,0,0,0,0,0,1,0
Skoda,Superb Style 2.0 Tdi At,2017,2050000,1968,0,1,0,0,1,47000,1,0,1,0,0,0,174.5,5,18.19,0,1,0,0,0,0,0,0,1,0,0,0,0
Tata,Hexa Xe,2017,1200000,2179,0,1,0,1,0,70000,3,0,1,0,0,0,147.94,7,17.6,0,0,0,1,0,0,0,0,1,0,0,0,0
Tata,Hexa Xm,2017,1050000,2179,0,1,0,1,0,95600,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,1,0
Tata,Hexa Xm,2017,825000,2179,0,1,0,1,0,58001,2,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,1,0,0,0,0,0
Tata,Hexa Xma,2017,1000000,2179,0,0,1,0,1,99107,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,1,0,0,0
Tata,Hexa Xt,2017,1050000,2179,0,1,0,1,0,70000,2,0,1,0,0,0,153.86,7,17.6,1,0,0,0,0,0,0,0,0,0,0,1,0
Tata,Hexa Xt,2017,1050000,2179,0,1,0,1,0,80000,3,0,1,0,0,0,153.86,7,17.6,1,0,0,0,0,0,0,0,0,0,0,1,0
Tata,Hexa Xt,2017,1090000,2179,1,0,0,1,0,47930,1,0,1,0,0,0,153.86,7,17.6,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Hexa Xt,2017,950000,2179,1,0,0,1,0,51000,1,0,1,0,0,0,153.86,7,17.6,1,0,0,0,0,0,0,1,0,0,0,0,0
Tata,Hexa Xta,2017,1049000,2179,1,0,0,0,1,70000,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,1,0,0,0,0,0
Tata,Hexa Xta,2017,1080000,2179,0,1,0,0,1,118922,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,1,0
Tata,Hexa Xta,2017,1100000,2179,0,1,0,0,1,110000,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,1,0,0,0,0
Tata,Hexa Xta,2017,1200000,2179,0,1,0,0,1,90000,2,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,1,0
Tata,Hexa Xta,2017,1300000,2179,0,1,0,0,1,90000,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,0,1
Tata,Hexa Xta,2017,900000,2179,0,1,0,0,1,120000,2,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,0,1
Tata,Hexa Xta,2017,950000,2179,0,1,0,0,1,120000,2,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,0,1
Tata,Hexa Xta,2017,950000,2179,0,1,0,0,1,60000,1,0,1,0,0,0,153.86,7,17.6,0,0,0,1,0,0,0,0,0,0,0,0,1
Tata,Indica V2 Ls,2017,240000,1396,0,1,0,1,0,100000,3,0,1,0,0,0,69,5,25,0,0,1,0,0,0,0,0,0,1,0,0,0
Tata,Indigo Lx Tdi Bsiii,2017,260000,1396,0,1,0,1,0,120000,1,0,1,0,0,0,69,5,19.09,0,1,0,0,0,0,0,0,0,1,0,0,0
Tata,Nano Twist Xta,2017,240000,624,1,0,0,0,1,50000,1,1,0,0,0,0,37.5,4,25.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Nexon 1.2 Revotron Xm,2017,545000,1198,0,1,0,1,0,20000,1,1,0,0,0,0,108.5,5,17,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Nexon 1.2 Revotron Xz Plus,2017,734000,1198,1,0,0,1,0,27345,1,1,0,0,0,0,108.5,5,17,1,0,0,0,0,0,0,0,0,0,1,0,0
Tata,Nexon 1.5 Diesel,2017,550000,1497,0,1,0,1,0,70000,1,0,1,0,0,0,108.5,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Nexon 1.5 Diesel,2017,650000,1497,0,1,0,1,0,80000,2,0,1,0,0,0,108.5,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,1,0
Tata,Nexon 1.5 Revotorq Xm,2017,650000,1497,0,1,0,1,0,60000,1,0,1,0,0,0,108.5,5,21.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Nexon 1.5 Revotorq Xt,2017,554000,1497,0,0,1,1,0,122910,1,0,1,0,0,0,108.5,5,21.5,1,0,0,0,0,0,0,0,1,0,0,0,0
Tata,Nexon 1.5 Revotorq Xz Plus,2017,550000,1497,0,1,0,1,0,90000,2,0,1,0,0,0,108.5,5,21.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Nexon 1.5 Revotorq Xz Plus,2017,650000,1497,0,1,0,1,0,150000,1,0,1,0,0,0,108.5,5,21.5,1,0,0,0,0,0,0,0,1,0,0,0,0
Tata,Nexon 1.5 Revotorq Xz Plus,2017,830000,1497,1,0,0,1,0,75000,1,0,1,0,0,0,108.5,5,21.5,1,0,0,0,0,0,0,0,0,0,1,0,0
Tata,Safari Storme Ex,2017,1125000,2179,0,1,0,1,0,120000,1,0,1,0,0,0,147.94,7,14.1,1,0,0,0,0,0,0,0,0,1,0,0,0
Tata,Safari Storme Ex,2017,700000,2179,0,1,0,1,0,70000,2,0,1,0,0,0,147.94,7,14.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Safari Storme Vx Varicor 400,2017,700000,2179,0,1,0,1,0,110000,1,0,1,0,0,0,153.86,7,14.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xm,2017,265000,1047,0,1,0,1,0,40000,2,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xm,2017,335000,1047,0,1,0,1,0,48272,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xt,2017,380000,1047,0,1,0,1,0,70000,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xt Option,2017,450000,1047,0,1,0,1,0,120000,2,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,1,0,0,0,0
Tata,Tiago 1.05 Revotorq Xz,2017,360000,1047,0,1,0,1,0,64000,2,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,1,0,0,0,0,0
Tata,Tiago 1.05 Revotorq Xz,2017,360000,1047,0,1,0,1,0,120000,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xz,2017,385000,1047,0,1,0,1,0,86306,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xz,2017,400000,1047,0,1,0,1,0,40000,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.05 Revotorq Xz,2017,430000,1047,0,1,0,1,0,84741,2,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,1,0,0
Tata,Tiago 1.05 Revotorq Xz Wo Alloy,2017,470000,1047,0,1,0,1,0,120000,1,0,1,0,0,0,69,5,27.28,0,0,1,0,0,0,0,0,0,0,1,0,0
Tata,Tiago 1.2 Revotron Xe,2017,399000,1199,1,0,0,1,0,36644,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,1,0,0,0,0,0
Tata,Tiago 1.2 Revotron Xm,2017,265000,1199,0,1,0,1,0,40000,2,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xm,2017,365000,1199,0,1,0,1,0,66000,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,1,0,0,0,0,0
Tata,Tiago 1.2 Revotron Xt,2017,374000,1199,0,1,0,1,0,76000,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,1,0,0,0,0,0
Tata,Tiago 1.2 Revotron Xt,2017,425000,1199,1,0,0,1,0,88955,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xt,2017,450000,1199,0,1,0,1,0,68000,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xt,2017,470000,1199,0,1,0,1,0,30000,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,1,0
Tata,Tiago 1.2 Revotron Xt,2017,482000,1199,0,1,0,1,0,68039,2,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,1,0,0,0
Tata,Tiago 1.2 Revotron Xt Option,2017,300000,1199,0,1,0,1,0,80000,2,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xta,2017,433000,1199,1,0,0,0,1,67653,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xz,2017,374000,1199,1,0,0,1,0,82322,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xz,2017,375000,1199,0,1,0,1,0,40000,2,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xz,2017,395000,1199,0,1,0,1,0,90000,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,1,0,0,0,0
Tata,Tiago 1.2 Revotron Xz,2017,399000,1199,0,1,0,1,0,99555,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xz,2017,425000,1199,1,0,0,1,0,54757,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xz,2017,441000,1199,0,1,0,1,0,65287,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,1,0,0
Tata,Tiago 1.2 Revotron Xza,2017,445000,1199,1,0,0,0,1,91069,1,1,0,0,0,0,83.83,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xza,2017,450000,1199,1,0,0,0,1,65400,1,1,0,0,0,0,83.83,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tiago 1.2 Revotron Xza,2017,498000,1199,1,0,0,0,1,29594,1,1,0,0,0,0,83.83,5,23.84,0,0,1,0,0,0,0,0,0,0,1,0,0
Tata,Tiago 1.2 Revotron Xza,2017,500000,1199,0,1,0,0,1,30000,1,1,0,0,0,0,83.83,5,23.84,0,0,1,0,0,0,0,0,1,0,0,0,0
Tata,Tiago 1.2 Revotron Xza,2017,535000,1199,1,0,0,0,1,28000,1,1,0,0,0,0,83.83,5,23.84,0,0,1,0,0,0,0,0,0,1,0,0,0
Tata,Tiago Wizz 1.2 Revotron,2017,465000,1199,1,0,0,1,0,61094,1,1,0,0,0,0,84,5,23.84,0,0,1,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xm,2017,399000,1199,0,1,0,1,0,73344,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xt,2017,399000,1199,0,1,0,1,0,65169,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,1,0,0,0,0,0
Tata,Tigor 1.2 Revotron Xt,2017,410000,1199,0,1,0,1,0,65004,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,1,0,0,0,0,0
Tata,Tigor 1.2 Revotron Xt,2017,417000,1199,0,1,0,1,0,110462,1,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xt,2017,429000,1199,0,1,0,1,0,28382,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,1,0,0,0,0,0
Tata,Tigor 1.2 Revotron Xt,2017,485000,1199,0,1,0,1,0,46000,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xz Option,2017,450000,1199,0,0,1,1,0,24205,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,1,0
Tata,Tigor 1.2 Revotron Xz Option,2017,450000,1199,0,1,0,1,0,60000,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xz Option,2017,473000,1199,1,0,0,1,0,49189,1,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,1,0,0
Tata,Tigor 1.2 Revotron Xz Option,2017,496000,1199,1,0,0,1,0,115136,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xz Option,2017,520000,1199,0,1,0,1,0,60000,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Tigor 1.2 Revotron Xz Option,2017,545000,1199,1,0,0,1,0,34000,1,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,1,0,0,0,0
Tata,Tigor 1.2 Revotron Xz Option,2017,550000,1199,0,1,0,1,0,28000,2,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,1,0
Tata,Tigor 1.2 Revotron Xza,2017,595000,1199,0,1,0,0,1,48000,1,1,0,0,0,0,84,5,20.3,0,1,0,0,0,0,0,0,0,0,0,1,0
Tata,Xenon Xt Ex 4x2,2017,615000,2956,0,1,0,1,0,40000,3,0,1,0,0,0,138.03,5,13.49,0,0,0,0,0,0,1,0,0,0,0,0,1
Tata,Zest Quadrajet 1.3 75ps Xe,2017,240000,1248,0,1,0,1,0,110000,2,0,1,0,0,0,74,5,22.95,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Zest Quadrajet 1.3 75ps Xe,2017,325000,1248,0,1,0,1,0,120000,1,0,1,0,0,0,74,5,22.95,0,1,0,0,0,0,0,0,1,0,0,0,0
Tata,Zest Quadrajet 1.3 75ps Xm,2017,430000,1248,0,1,0,1,0,80000,2,0,1,0,0,0,74,5,22.95,0,1,0,0,0,0,0,1,0,0,0,0,0
Tata,Zest Quadrajet 1.3 75ps Xms,2017,380000,1248,0,1,0,1,0,70000,1,0,1,0,0,0,74,5,22.95,0,1,0,0,0,0,0,1,0,0,0,0,0
Tata,Zest Quadrajet 1.3 Xt,2017,421000,1248,0,1,0,1,0,110000,1,0,1,0,0,0,88.7,5,20.65,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Zest Revotron 1.2t Xe,2017,350000,1193,0,1,0,1,0,120000,1,1,0,0,0,0,88.7,5,17.57,0,1,0,0,0,0,0,0,0,0,0,0,1
Tata,Zest Revotron 1.2t Xe,2017,375000,1193,1,0,0,1,0,30091,2,1,0,0,0,0,88.7,5,17.57,0,1,0,0,0,0,0,0,1,0,0,0,0
Toyota,Camry 2.5 Hybrid,2017,1635000,2494,0,0,1,0,1,110635,1,1,0,0,0,0,157.7,5,19.16,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Camry 2.5 Hybrid,2017,1745000,2494,1,0,0,0,1,75000,2,1,0,0,0,0,157.7,5,19.16,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Camry Hybrid,2017,1825000,2494,0,1,0,0,1,63000,1,1,0,0,0,0,157.7,5,19.16,0,1,0,0,0,0,0,0,1,0,0,0,0
Toyota,Camry Hybrid 2.5,2017,1750000,2487,1,0,0,0,1,75000,2,1,0,0,0,0,214.5,5,19.16,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis 1.8 G,2017,1225000,1798,0,1,0,1,0,30000,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,0,1,0,0,0,0
Toyota,Corolla Altis 1.8 G Cvt,2017,1125000,1798,0,1,0,0,1,53000,2,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis 1.8 G Cvt,2017,1190000,1798,0,1,0,0,1,60000,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis 1.8 Gl,2017,1045000,1798,0,0,1,1,0,21000,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,0,1,0,0,0,0
Toyota,Corolla Altis 1.8 Gl,2017,950000,1798,0,1,0,1,0,120000,2,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis 1.8 Vl Cvt,2017,1295000,1798,0,1,0,0,1,59000,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis D-4d Gl,2017,1050000,1364,1,0,0,1,0,62000,1,0,1,0,0,0,87.2,5,21.43,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Corolla Altis D-4d Gl,2017,1075000,1364,1,0,0,1,0,57000,1,0,1,0,0,0,87.2,5,21.43,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Corolla Altis G At,2017,1125000,1798,0,1,0,0,1,52108,2,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Corolla Altis G Mt,2017,977000,1798,0,1,0,1,0,49531,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Corolla Altis Vl At,2017,908000,1798,1,0,0,0,1,97908,1,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Corolla Altis Vl At,2017,927000,1798,0,1,0,0,1,95914,3,1,0,0,0,0,138.03,5,14.28,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Etios 1.4 Gxd,2017,595000,1364,0,1,0,1,0,100000,1,0,1,0,0,0,67.05,5,23.59,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Etios 1.4 Gxd,2017,700000,1364,1,0,0,1,0,5000,2,0,1,0,0,0,67.05,5,23.59,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Etios 1.4 Gxd,2017,750000,1364,0,1,0,1,0,100000,1,0,1,0,0,0,67.05,5,23.59,0,1,0,0,0,0,0,0,0,0,0,0,1
Toyota,Etios 1.4 Gxd,2017,750000,1364,0,1,0,1,0,110000,1,0,1,0,0,0,67.05,5,23.59,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Etios 1.5 G,2017,495000,1496,1,0,0,1,0,39000,2,1,0,0,0,0,88.73,5,16.78,0,1,0,0,0,0,0,0,1,0,0,0,0
Toyota,Etios 1.5 V,2017,495000,1496,1,0,0,1,0,34000,1,1,0,0,0,0,88.73,5,16.78,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Etios 1.5 V,2017,589000,1496,0,1,0,1,0,58000,1,1,0,0,0,0,88.73,5,16.78,0,1,0,0,0,0,0,1,0,0,0,0,0
Toyota,Etios Liva 1.2 Vx,2017,490000,1197,1,0,0,1,0,45000,1,1,0,0,0,0,78.9,5,17.71,0,0,1,0,0,0,0,1,0,0,0,0,0
Toyota,Etios Liva Gd,2017,411000,1364,0,1,0,1,0,62417,1,0,1,0,0,0,67.04,5,23.59,0,0,1,0,0,0,0,0,0,0,0,0,1
Toyota,Fortuner 2.8 2wd At Bsiv,2017,2600000,2755,0,1,0,0,1,71809,1,0,1,0,0,0,174.5,7,12.9,1,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Fortuner 2.8 2wd At Bsiv,2017,3350000,2755,1,0,0,0,1,143000,3,0,1,0,0,0,174.5,7,12.9,1,0,0,0,0,0,0,0,0,1,0,0,0
Toyota,Fortuner 2.8 2wd Mt,2017,2525000,2755,1,0,0,1,0,56400,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,0,0,0,0,0,1
Toyota,Fortuner 2.8 2wd Mt,2017,2550000,2755,1,0,0,1,0,90000,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Fortuner 2.8 2wd Mt Bsiv,2017,2400000,2755,0,1,0,1,0,80000,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Fortuner 2.8 2wd Mt Bsiv,2017,2500000,2755,0,1,0,1,0,50000,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,0,0,0,0,0,1
Toyota,Fortuner 2.8 2wd Mt Bsiv,2017,2650000,2755,0,1,0,1,0,40000,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Fortuner 2.8 4wd At Bsiv,2017,2950000,2755,0,1,0,0,1,131000,1,0,1,0,0,0,174.5,7,15.04,1,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Fortuner 2.8 4wd At Bsiv,2017,3300000,2755,0,1,0,0,1,99000,2,0,1,0,0,0,174.5,7,15.04,1,0,0,0,0,0,0,0,0,0,0,0,1
Toyota,Fortuner 2.8 4wd Mt Bsiv,2017,2800000,2755,0,1,0,1,0,90000,1,0,1,0,0,0,174.5,7,14.24,1,0,0,0,0,0,0,0,1,0,0,0,0
Toyota,Innova Crysta 2.4 G Mt,2017,1475000,2393,1,0,0,1,0,78000,1,0,1,0,0,0,147.51,7,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 G Mt,2017,1550000,2393,0,1,0,1,0,55000,1,0,1,0,0,0,147.51,7,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Gx At,2017,1540000,2393,0,1,0,0,1,65000,1,0,1,0,0,0,147.51,7,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Gx Mt Bsiv,2017,1400000,2393,0,1,0,1,0,54000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.4 Vx Mt,2017,1475000,2393,1,0,0,1,0,104000,1,0,1,0,0,0,147.51,7,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt 8 Str,2017,1525000,2393,1,0,0,1,0,77000,2,0,1,0,0,0,147.51,8,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt 8 Str,2017,1670000,2393,1,0,0,1,0,47000,1,0,1,0,0,0,147.51,8,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt 8 Str,2017,1895000,2393,0,1,0,1,0,155000,1,0,1,0,0,0,147.51,8,13.68,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.4 Vx Mt 8s Bsiv,2017,1525000,2393,0,1,0,1,0,77000,2,0,1,0,0,0,147.8,8,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt Bsiv,2017,1500000,2393,0,1,0,1,0,60000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt Bsiv,2017,1750000,2393,1,0,0,1,0,71000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.4 Vx Mt Bsiv,2017,1850000,2393,0,1,0,1,0,70000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,1,0,0,0,0
Toyota,Innova Crysta 2.4 Vx Mt Bsiv,2017,1999000,2393,0,1,0,1,0,112000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,0,0,0,1,0
Toyota,Innova Crysta 2.4 Zx Mt,2017,1750000,2393,1,0,0,1,0,53000,1,0,1,0,0,0,147.51,7,13.68,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.4 Zx Mt Bsiv,2017,1400000,2393,1,0,0,1,0,84284,2,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.4 Zx Mt Bsiv,2017,1850000,2393,1,0,0,1,0,98000,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,0,0,1,0,0
Toyota,Innova Crysta 2.4 Zx Mt Bsiv,2017,1995000,2393,0,1,0,1,0,29800,1,0,1,0,0,0,147.8,7,13.68,0,0,0,1,0,0,0,0,1,0,0,0,0
Toyota,Innova Crysta 2.7 Gx Mt Bsiv,2017,1221000,2694,0,1,0,1,0,69000,1,1,0,0,0,0,163.7,7,11.25,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At 8s Bsiv,2017,1490000,2755,1,0,0,0,1,64000,2,0,1,0,0,0,171.5,8,11.36,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1395000,2755,1,0,0,0,1,89000,1,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1480000,2755,0,1,0,0,1,50022,3,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,0,1,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1499000,2755,1,0,0,0,1,90000,1,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1525000,2755,1,0,0,0,1,93000,1,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,1,0,0,0,0,0
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1525000,2755,0,1,0,0,1,76000,1,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova Crysta 2.8 Gx At Bsiv,2017,1590000,2755,0,1,0,0,1,33000,1,0,1,0,0,0,171.5,7,11.36,0,0,0,1,0,0,0,1,0,0,0,0,0
